PERIODO,MES,DIRECTORIO,SECUENCIA_P,ORDEN,INGLABO,P6500,P6800,RAMA2D_R4,RAMA4D_R4,OFICIO_C8,P6430,P6040,P3271,P3042,DPTO,AREA,CLASE
20240626,6,7829265,1,2,1300000.0,1300000.0,48,56,5611,5230,1,61,2,5.0,8,8.0,1
20240626,6,7829266,1,3,1500000.0,1500000.0,36,46,4631,9333,1,45,1,5.0,8,8.0,1
20240626,6,7829266,1,4,750000.0,750000.0,36,86,8621,4120,1,39,2,5.0,8,8.0,1
20240626,6,7829267,1,3,1200000.0,1200000.0,48,14,1410,5223,1,33,2,10.0,8,8.0,1
20240626,6,7829268,1,1,1650000.0,1050000.0,84,56,5611,5120,1,44,2,4.0,8,8.0,1
20240626,6,7829269,1,2,1700000.0,1700000.0,50,42,4210,3123,1,50,1,8.0,8,8.0,1
20240626,6,7829270,1,4,1300000.0,1300000.0,40,80,8010,2411,1,33,1,10.0,8,8.0,1
20240626,6,7829273,1,2,1500000.0,1500000.0,40,95,9522,4110,1,35,2,10.0,8,8.0,1
20240626,6,7829276,1,3,1600000.0,1600000.0,48,82,8220,4222,1,24,2,8.0,8,8.0,1
20240626,6,7829276,1,4,1800000.0,1800000.0,40,82,8220,4222,1,22,2,5.0,8,8.0,1
20240626,6,7829277,1,2,1600000.0,1600000.0,50,47,4711,5221,1,57,2,5.0,8,8.0,1
20240626,6,7829278,1,1,1300000.0,1300000.0,50,47,4773,5223,1,39,1,5.0,8,8.0,1
20240626,6,7829278,1,4,1600000.0,1600000.0,48,82,8220,4222,1,23,1,9.0,8,8.0,1
20240626,6,7829279,1,4,1800000.0,1800000.0,48,86,8621,3343,1,22,2,10.0,8,8.0,1
20240626,6,7829279,1,5,2800000.0,2800000.0,48,85,8559,5165,1,57,1,5.0,8,8.0,1
20240626,6,7829280,1,1,1900000.0,1900000.0,40,33,3312,7233,1,50,1,10.0,8,8.0,1
20240626,6,7829282,1,2,,,60,80,8010,5414,1,29,1,5.0,8,8.0,1
20240626,6,7829285,1,3,1300000.0,1300000.0,48,47,4774,5223,1,28,2,10.0,8,8.0,1
20240626,6,7829285,1,4,1300000.0,1300000.0,48,47,4774,4321,1,28,1,10.0,8,8.0,1
20240626,6,7829288,1,2,900000.0,900000.0,45,96,9602,3343,1,44,2,5.0,8,8.0,1
20240626,6,7829288,1,3,1800000.0,1800000.0,48,47,4773,5221,1,39,2,8.0,8,8.0,1
20240626,6,7829290,1,3,1700000.0,1700000.0,60,45,4542,7231,1,21,1,5.0,8,8.0,1
20240626,6,7829290,1,4,1300000.0,1300000.0,50,10,1081,7512,1,27,1,3.0,8,8.0,1
20240626,6,7829291,1,2,,,48,85,8530,1345,1,57,2,9.0,8,8.0,1
20240626,6,7829291,1,3,,,47,33,3313,2144,1,31,1,10.0,8,8.0,1
20240626,6,7829295,1,1,,,47,20,2021,2113,1,41,1,11.0,8,8.0,1
20240626,6,7829301,1,1,1300000.0,1300000.0,47,46,4659,3341,1,45,2,11.0,8,8.0,1
20240626,6,7829302,1,1,8000000.0,8000000.0,48,16,1620,5223,1,47,1,11.0,8,8.0,1
20240626,6,7829303,1,1,1300000.0,1300000.0,48,20,2023,4321,1,29,1,5.0,8,8.0,1
20240626,6,7829305,1,1,1462000.0,1462000.0,60,49,4923,8332,1,44,1,9.0,8,8.0,1
